text,intent
Can you play Maggie Mae on Netflix,not_ask_info
Play Bitch Please Ii from Julee Cruise on Iheart,not_ask_info
Play a song from 1973 .,not_ask_info
Open The Second Adventure album by Hans Nilsson,not_ask_info
Use Pandora to play Korean OSTs,not_ask_info
Play the Mother Lode by Tamio Okuda,not_ask_info
Play Adrian Borland 's music on Zvooq .,not_ask_info
Play a tune by Andrew Findon,not_ask_info
I want to listen to Speed Metal Symphony,not_ask_info
Play Igor Nikolayev music from the fourties,not_ask_info
Play Sound Of Love from Papa Mali,not_ask_info
play In The Arms Of God on Zvooq by Nimal Mendis,not_ask_info
Play a movement from the nineties,not_ask_info
I want to hear that tune from 2010,not_ask_info
Play the album Killer Instinkt,not_ask_info
Play the greatest music you can find by Ari Herstand on Zvooq,not_ask_info
Play music from the artist Taktloss from the record in the thirties,not_ask_info
"Play Liubi, Liubi, I Love You by Farah Asyikin Binti Zulkifli on Netflix",not_ask_info
Can you play a top 5 song by Manos Hadjidakis,not_ask_info
Play music from Carina Round,not_ask_info
Play Elitsa Todorova music,not_ask_info
play melody music from the thirties,not_ask_info
something on Spotify please,not_ask_info
Play new Ian Mclagan,not_ask_info
Play Seasons In The Sun by Rosco Gordon on iheart,not_ask_info
play the last Rocko music with deezer,not_ask_info
Play a chant by Mj Cole,not_ask_info
Play the concert from Philip Oakey 1973 concert on Netflix,not_ask_info
play a symphony that is good from 2000,not_ask_info
I wanna hear something on Spotify by Eddie Vinson,not_ask_info
Play the song vodka by Kunal Ganjawala on Itunes,not_ask_info
Play some new age music,not_ask_info
Play Miyavi 's music from seventies on Google Music .,not_ask_info
Play some rock & roll by Deezer .,not_ask_info
play 2007 tunes by Bunny Berigan,not_ask_info
Play thirties concerto music on Google Music,not_ask_info
Play Burhøns by Ernie C .,not_ask_info
Play Before I Grew Up To Love You by Wafah Dufour,not_ask_info
Play me a 1958 adam yauch concerto on Groove Shark,not_ask_info
Use Spotify to play me music,not_ask_info
Play the latest ballad by September,not_ask_info
Play music on youtube,not_ask_info
Play some amber kuo from the eighties on Spotify .,not_ask_info
Play a sixties song by Classified,not_ask_info
play Morning Song,not_ask_info
Play the latest ep by Joel Hastings on Itunes .,not_ask_info
Play Tomtegubben Som Hade Snuva,not_ask_info
play an album on Netflix by chris castle from 2011,not_ask_info
Play a chant from 1978 .,not_ask_info
Play Punk Essentials on google music,not_ask_info
play music from 2014,not_ask_info
Play chant music by pappu venugopala rao on Slacker .,not_ask_info
Play Leanne Dobinson Right To Dream,not_ask_info
play Dick Marx,not_ask_info
Play something by Chris Knight,not_ask_info
Play music by Deenanath Mangeshkar,not_ask_info
Play music from Paul Landers,not_ask_info
Can I hear a symphony from the seventies on Youtube ?,not_ask_info
Open Deezer and play top 40 hits,not_ask_info
Play a 2014 theme from Greg Pattillo,not_ask_info
Play greatest chant music from Beni Arashiro,not_ask_info
Play music from Hide,not_ask_info
Play Rocket Queen on Itunes,not_ask_info
I want to play music off Deezer,not_ask_info
Play Used To Love Her by Dara .,not_ask_info
Play Deezer,not_ask_info
Play music from Clark Kent in the year 1987,not_ask_info
Create a theme station with Jim Creeggan records and collabs,not_ask_info
Play some music on Last Fm,not_ask_info
Play the last theme by Behzad Mirkhani .,not_ask_info
"Let me hear the top album by the artist, Skin .",not_ask_info
Play me a Cinder Block movement,not_ask_info
Play twenties symphony from Robert Walter,not_ask_info
Play tuomas holopainen 's The 21 Project .,not_ask_info
Play Kim Wilde by Mike Scott on Slacker,not_ask_info
play Make The Cowboy Robots Cry by Sabin Rai on Vimeo,not_ask_info
I want to listen to some Saori Atsumi from the twenties on Deezer,not_ask_info
Play some Sam Moore .,not_ask_info
play Ebony Bones on Itunes,not_ask_info
Play tribal,not_ask_info
Play music from 1960,not_ask_info
Play me Benjamin Kowalewicz 's top hits,not_ask_info
Play me some music by Prince Alla from the twenties,not_ask_info
Play music on my Itunes,not_ask_info
Please play a song for me from 1959,not_ask_info
Play Crazy=genius by The Alchemist,not_ask_info
I want to hear Nokko 's songs from the twenties,not_ask_info
play The Song Remains The Same with Pandora,not_ask_info
I want to hear a top ten soundtrack from 1984 by Shinehead,not_ask_info
Play my Pandora app,not_ask_info
play There Must Be More To Life Than This,not_ask_info
Play music by artist mark ashley,not_ask_info
Can you play a song from the fourties by George Martin,not_ask_info
Play The Lamentation Of Cloris,not_ask_info
I want to listen to nineties chant songs,not_ask_info
Play some fourties music on Spotify .,not_ask_info
Play drum & bass music,not_ask_info
Play the Ricky Wilson album Spectral Dusk,not_ask_info
Play some music from the thirties .,not_ask_info
Play the best Vanessa Peters songs,not_ask_info
I'd like to hear the last song fro Willa Ford .,not_ask_info
Play the best songs by Jes Brieden,not_ask_info
play a chant by Marina Verenikina,not_ask_info
Plya a tune by Kancherla Gopanna from 1951 on Zvooq,not_ask_info
Play a sound track by Mac Dre .,not_ask_info
Can you play music from 2003 on Netflix,not_ask_info
Play fifties music,not_ask_info
Play my Electro Sur playlist.,not_ask_info
play some Spotify by Danni Bassan,not_ask_info
play Innovations by Kokia,not_ask_info
Play Dawn Richard song White Summer,not_ask_info
Play the song Little Robin Redbreast,not_ask_info
play the newest by Exuma,not_ask_info
Do you have something like Impossible Is Nothing by Abderrahmane Abdelli ?,not_ask_info
Play a record from the seventies,not_ask_info
Play some House music,not_ask_info
Play a top symphony from the fourties,not_ask_info
Play the theme tune that Christian Fennesz wrote,not_ask_info
Play some fast fusion on Spotify,not_ask_info
Play Yuauea by Rick Ross,not_ask_info
Play a 1991 song by Anila Mirza,not_ask_info
Play a sixties song .,not_ask_info
Play me a 2003 song by Charles Neidich,not_ask_info
Play twenties on Groove Shark,not_ask_info
Play the latest Joan Baez .,not_ask_info
Play the top-5 songs from Paddy Reilly on zvooq,not_ask_info
Play on spotify Ms Scandalous,not_ask_info
play Miguelito top charting album,not_ask_info
Play Pease Porridge Hot by Johnny Vicious on Zvooq,not_ask_info
Play fifties music,not_ask_info
Play a sound track from 1952 .,not_ask_info
play Christina Milian latest music,not_ask_info
Please use pandora to play a record from 1993,not_ask_info
Play some Psychedelic Rock .,not_ask_info
play Latin Dinner,not_ask_info
play fifties movement songs by Fabio on Last Fm,not_ask_info
I want to hear some songs from the twenties,not_ask_info
Play some 1982 movement music on Slacker,not_ask_info
play Itunes album mondovisione,not_ask_info
I'd like to hear songs from Iheart,not_ask_info
Play the next ep by Video Game Pianist on netflix,not_ask_info
Play Sergei Anatoljewitsch Kurjochin 's music on Groove Shark .,not_ask_info
Could you play the album B Men Gahō by Nathaniel Shilkret,not_ask_info
Play some Avantgarde music on Netflix .,not_ask_info
Play Moris Tepper,not_ask_info
Can you play any chant from the fourties ?,not_ask_info
play music by Bryan Maclean,not_ask_info
Play Anweshaa by the new first.,not_ask_info
I want to hear a 1957 theme song,not_ask_info
Play some symphonic rock .,not_ask_info
play Deezer form 2010 tune by Dave Grohl,not_ask_info
Play any chanson,not_ask_info
I want to hear a good album from Toni Cottura .,not_ask_info
play soem nineties Charles Thompson,not_ask_info
Can I listen to Dj Vibe 's top 10 ?,not_ask_info
Please play something that's freak folk on Google Music,not_ask_info
Play the playlist funtime activity,not_ask_info
play Zvooq Night Rider list,not_ask_info
Play music from the top-5 from artist Kenia Arias,not_ask_info
Play music off Youtube .,not_ask_info
Play Foundling by Jean Grae on Vimeo .,not_ask_info
Play Tanti Auguri A Te from Bruce Gilbert,not_ask_info
Play a 2001 tune,not_ask_info
play something from 1981,not_ask_info
Play a song by Tim Finn on Last Fm,not_ask_info
Play a song off Get Up Offa That Thing by Doseone on Last Fm,not_ask_info
Play music from the album Evolution Of A Man by Joey Ramone,not_ask_info
Play the playlist Feel Good Dinner .,not_ask_info
Play a track by Titiyo,not_ask_info
play Slacker tunes by Smog from movement in 2015,not_ask_info
play a soundtrack by Sarah Geronimo on google music,not_ask_info
play some sixties music,not_ask_info
Play me a song by Avispa Music from 1965,not_ask_info
play some rap on Pandora,not_ask_info
play the last 1957 movement,not_ask_info
Play Dave Joyal,not_ask_info
play Victoria Banks 's album,not_ask_info
Play some sixties music.,not_ask_info
Play music from 1954,not_ask_info
Play tune from Sonny Stitt,not_ask_info
I want to hear a track by Ryohei Yamamoto on Vimeo,not_ask_info
play the album How Insensitive,not_ask_info
Play jazz music by Zvooq,not_ask_info
Play some music on spotify,not_ask_info
play the top-20 Rita Macneil songs,not_ask_info
Play me a ballad by Dres on groove shark,not_ask_info
Play Chris Goss on Netflix,not_ask_info
Play some soul music,not_ask_info
Play my Trabajo Relax playlist,not_ask_info
Play the top five Cemil Bey songs,not_ask_info
Play Saturday Nights & Sunday Mornings,not_ask_info
Play music by Antonella Barba from the album Bath,not_ask_info
play Party Ben on Slacker,not_ask_info
play something from the twenties,not_ask_info
Please play a movement by Rupam Islam,not_ask_info
I want to hear Box Of Rain by Skeets Mcdonald,not_ask_info
Let's listen to the most popular Marty Friedman songs on Zvooq .,not_ask_info
play Say A Word by La India,not_ask_info
Play Gary Chapman music from the fifties,not_ask_info
play Addicted To You by Hank Ballard,not_ask_info
Play me something on Last Fm,not_ask_info
play Ngola Ritmos top-ten songs,not_ask_info
Let's hear some tunes from the thirties .,not_ask_info
Play some folk-rock music,not_ask_info
Plkay some sixties movement songs from Itunes,not_ask_info
"Play me Gil Parris 's A Cup Of Coffee, A Sandwich And You",not_ask_info
Play album from Maureen Mcgovern,not_ask_info
Play music from the seventies for me.,not_ask_info
Play the top-five ballad sort from 2004,not_ask_info
I want to hear a top-50 track from Takahito Eguchi on Google Music,not_ask_info
Play a Jim Mullen ep from the sixties,not_ask_info
Listen to Power Gaming playlist,not_ask_info
Play some music using slacker,not_ask_info
play some fifties tunes by Mike Mccready,not_ask_info
Play Acid Punk music.,not_ask_info
Play top Rosanne Cash,not_ask_info
Play me a song from 2016,not_ask_info
open lastfm play top hits of Simon Webbe,not_ask_info
listen to ballad songs from the twenties,not_ask_info
Use Spotify to play music,not_ask_info
Play something by grandmaster flash & the furious five on youtube,not_ask_info
play the greatest Vimeo tunes by angelo amorevoli on soundtrack,not_ask_info
play a sound track by Tom Thacker,not_ask_info
Play some happy gabber .,not_ask_info
Play me a 1974 tune on Slacker,not_ask_info
Play music by mina caputo on Lastfm,not_ask_info
Play some music by beverley martyn,not_ask_info
can you play some weird music from the noise genre,not_ask_info
play some Deezer oldies music,not_ask_info
Play music from 1959 by Lenny Leblanc on Pandora .,not_ask_info
play Robert Stoddard from 1988,not_ask_info
Please anything good by Chieko Ochi,not_ask_info
play the song Shine A Light,not_ask_info
play music from 1981,not_ask_info
Play twenties from Ken Floyd,not_ask_info
Play the heinz strobl ep from 2016 on Groove Shark,not_ask_info
play a 1983 concerto by Ayaka on Itunes,not_ask_info
Play some James Cleveland .,not_ask_info
play the Música Da Série De Filmes O Hobbit album by Alex Otaola,not_ask_info
play Pandora tunes from the fourties,not_ask_info
Play a song off The Best Of Siouxsie & The Banshees by Faustino Oramas,not_ask_info
play the newest sound track from the thirties,not_ask_info
Play some music by Karl Blau .,not_ask_info
Play some theme based music from the thirties .,not_ask_info
Play the latest music by Martin Luther Mccoy,not_ask_info
