text,intent
Your flight Mumbai is confirmed for 6 PM.,not_ask_info
Check-in starts 3 hours before departure.,not_ask_info
Your concert tickets for The Spice House are booked.,not_ask_info
Where is hotel FESTIVE50 located?,ask_info
Where can I collect tickets for Art Exhibition?,ask_info
Your hotel reservation at Food Festival is confirmed.,not_ask_info
Coupons cannot be combined with other offers.,not_ask_info
The coupon IN-786 offers a 20% discount on selected items.,not_ask_info
When does the webinar start?,ask_info
The event will be live-streamed online.,not_ask_info
The coupon 2025-12-01 offers a 20% discount on selected items.,not_ask_info
Who manages bookings at hotel Ocean View Diner?,ask_info
Dinner is included in your package.,not_ask_info
When can I download the event materials?,ask_info
Where is the parking near stadium 2025-09-20?,ask_info
The coupon Delhi offers a 20% discount on selected items.,not_ask_info
Who will moderate the panel discussion?,ask_info
What are the seating arrangements at stadium WELCOME10?,ask_info
Who do I contact for room service?,ask_info
A confirmation email has been sent to you.,not_ask_info
Where can I redeem coupon SAVE20?,ask_info
Your flight Food Festival is confirmed for John.,not_ask_info
A reminder will be sent before the event starts.,not_ask_info
Check-in starts 3 hours before departure.,not_ask_info
Your concert tickets for Royal Garden are booked.,not_ask_info
Your flight Lakeview Resort is confirmed for 2025-12-01.,not_ask_info
A confirmation email has been sent to you.,not_ask_info
Your hotel reservation at Meera is confirmed.,not_ask_info
Your flight Hilltop Inn is confirmed for Bangalore.,not_ask_info
A confirmation email has been sent to you.,not_ask_info
Who will moderate the panel discussion?,ask_info
What is the topic of the webinar Food Festival?,ask_info
What is the topic of the webinar Chennai?,ask_info
A reminder will be sent before the event starts.,not_ask_info
Where can I collect tickets for Lakeview Resort?,ask_info
When does the event Sunrise Hotel start?,ask_info
Dinner is included in your package.,not_ask_info
Where is the parking near stadium Pune?,ask_info
When does the train depart from 2025-10-05?,ask_info
Your flight Ocean View Diner is confirmed for The Spice House.,not_ask_info
Where can I collect tickets for SG-452?,ask_info
A confirmation email has been sent to you.,not_ask_info
What is the topic of the webinar Mumbai?,ask_info
Check-in starts 3 hours before departure.,not_ask_info
Where should I park my vehicle near the restaurant AI-301?,ask_info
The event will be live-streamed online.,not_ask_info
A reminder will be sent before the event starts.,not_ask_info
Where is the venue for the seminar?,ask_info
A reminder will be sent before the event starts.,not_ask_info
Dinner is included in your package.,not_ask_info
When will the offer expire?,ask_info
Where can I collect my boarding pass for flight 2025-10-05?,ask_info
The coupon Narendra Modi Stadium offers a 20% discount on selected items.,not_ask_info
The event will be live-streamed online.,not_ask_info
When will match tickets be available?,ask_info
Where is platform 5 located at Eden Gardens station?,ask_info
When will match tickets be available?,ask_info
Who is the chief guest at the event?,ask_info
Check-in starts 3 hours before departure.,not_ask_info
Your flight Ocean View Diner is confirmed for Narendra Modi Stadium.,not_ask_info
Who is eligible for the discount coupon Ocean View Diner?,ask_info
When does the event WELCOME10 start?,ask_info
Your concert tickets for 2025-10-05 are booked.,not_ask_info
Check-in starts 3 hours before departure.,not_ask_info
What are the check-in rules at hotel Sunrise Hotel?,ask_info
When does the webinar start?,ask_info
Where should I park my vehicle near the restaurant 3 PM?,ask_info
What should I bring to the match?,ask_info
A confirmation email has been sent to you.,not_ask_info
Who manages bookings at hotel Narendra Modi Stadium?,ask_info
When will match tickets be available?,ask_info
When should I arrive at hotel John?,ask_info
Your concert tickets for AI-301 are booked.,not_ask_info
Your flight Lakeview Resort is confirmed for AI-301.,not_ask_info
Where is the venue for the seminar?,ask_info
When is the last date to redeem coupon 2025-11-15?,ask_info
Check-in starts 3 hours before departure.,not_ask_info
Who do I contact for room service?,ask_info
When will match tickets be available?,ask_info
Your flight Music Concert is confirmed for 7:30 PM.,not_ask_info
When will match tickets be available?,ask_info
Your flight 6 PM is confirmed for Food Festival.,not_ask_info
When is the last date to redeem coupon Narendra Modi Stadium?,ask_info
Check-in starts 3 hours before departure.,not_ask_info
Who can help me apply the coupon?,ask_info
Your concert tickets for SG-452 are booked.,not_ask_info
Where can I collect tickets for WELCOME10?,ask_info
Who do I contact for room service?,ask_info
Check-in starts 3 hours before departure.,not_ask_info
The coupon Mumbai offers a 20% discount on selected items.,not_ask_info
When should I arrive at the airport for flight Delhi?,ask_info
Your hotel reservation at Eden Gardens is confirmed.,not_ask_info
Where is the parking near stadium Tech Webinar?,ask_info
When does the webinar start?,ask_info
When does the webinar start?,ask_info
Your hotel reservation at WELCOME10 is confirmed.,not_ask_info
When does the webinar start?,ask_info
Who is the chief guest at the event?,ask_info
Who will moderate the panel discussion?,ask_info
Check-in starts 3 hours before departure.,not_ask_info
Check-in starts 3 hours before departure.,not_ask_info
Where is the venue for the seminar?,ask_info
Check-in starts 3 hours before departure.,not_ask_info
The coupon Bangalore offers a 20% discount on selected items.,not_ask_info
Your flight 2025-12-01 is confirmed for 6 PM.,not_ask_info
Who is eligible for the discount coupon Art Exhibition?,ask_info
What meal options are included in my package?,ask_info
Check-in starts 3 hours before departure.,not_ask_info
A reminder will be sent before the event starts.,not_ask_info
A confirmation email has been sent to you.,not_ask_info
A confirmation email has been sent to you.,not_ask_info
A confirmation email has been sent to you.,not_ask_info
The coupon Royal Garden offers a 20% discount on selected items.,not_ask_info
Dinner is included in your package.,not_ask_info
Who is playing in the match?,ask_info
The event will be live-streamed online.,not_ask_info
Where can I redeem coupon SG-452?,ask_info
When should I arrive at hotel Food Festival?,ask_info
The coupon SAVE20 offers a 20% discount on selected items.,not_ask_info
Where can I collect my boarding pass for flight Mumbai?,ask_info
Your hotel reservation at 2025-11-15 is confirmed.,not_ask_info
Coupons cannot be combined with other offers.,not_ask_info
Who is the chief guest at the event?,ask_info
When does the event Hilltop Inn start?,ask_info
Your flight Narendra Modi Stadium is confirmed for IN-786.,not_ask_info
Where can I collect tickets for Tech Webinar?,ask_info
When will the offer expire?,ask_info
What discount does coupon The Spice House offer?,ask_info
When should I arrive at hotel Eden Gardens?,ask_info
Who is eligible for the discount coupon Chennai?,ask_info
When does the train depart from Hilltop Inn?,ask_info
Who can help me apply the coupon?,ask_info
Who is the chief guest at the event?,ask_info
Your concert tickets for 2025-10-05 are booked.,not_ask_info
What should I bring to the match?,ask_info
Who is playing in the match?,ask_info
What meal options are included in my package?,ask_info
Where can I redeem coupon 10 AM?,ask_info
What are the terms and conditions for coupon Meera?,ask_info
What discount does coupon 3 PM offer?,ask_info
Who is playing in the match?,ask_info
Where can I redeem coupon 6 PM?,ask_info
A confirmation email has been sent to you.,not_ask_info
The event will be live-streamed online.,not_ask_info
Who do I contact for room service?,ask_info
Check-in starts 3 hours before departure.,not_ask_info
When can I download the event materials?,ask_info
Where do I enter the promo code when booking?,ask_info
The event will be live-streamed online.,not_ask_info
A reminder will be sent before the event starts.,not_ask_info
The coupon Food Festival offers a 20% discount on selected items.,not_ask_info
Coupons cannot be combined with other offers.,not_ask_info
What is the refund policy for flight Music Concert?,ask_info
What are the check-in rules at hotel WELCOME10?,ask_info
Who is the chief guest at the event?,ask_info
Your concert tickets for Royal Garden are booked.,not_ask_info
Who manages bookings at hotel 7:30 PM?,ask_info
Where is hotel FESTIVE50 located?,ask_info
Who is eligible for the discount coupon 10 AM?,ask_info
When should I arrive at hotel Art Exhibition?,ask_info
When does the webinar start?,ask_info
Who can help me apply the coupon?,ask_info
When does the train depart from Wankhede Stadium?,ask_info
Coupons cannot be combined with other offers.,not_ask_info
Dinner is included in your package.,not_ask_info
When will the offer expire?,ask_info
Who can help me with flight changes?,ask_info
What is the topic of the webinar Food Festival?,ask_info
A reminder will be sent before the event starts.,not_ask_info
What are the terms and conditions for coupon SG-452?,ask_info
